Frm_SN,To_SN,Procuct_Id,Sys_Date,Qty,SI,So_Id,Usr_Id
X9K19110804261,X9K19110804280,31730027403,20200416,20,XY200416,,12058790
X0A20011100461,X0A20011100480,31730026403,20200416,20,XY200416,,12058790
X0A20011100281,X0A20011100300,31730026403,20200416,20,XY200416,,12058790
X0A20011100421,X0A20011100440,31730026403,20200416,20,XY200416,,12058790
X0A20011100441,X0A20011100460,31730026403,20200416,20,XY200416,,12058790
X0A20011100481,X0A20011100500,31730026403,20200416,20,XY200416,,12058790
X9L19120304641,X9L19120304680,31710018401,20200416,40,XY200416,,12058790
X9L19120304321,X9L19120304360,31710018401,20200416,40,XY200416,,12058790
X9L19120304681,X9L19120304720,31710018401,20200416,40,XY200416,,12058790
X9L19120304041,X9L19120304080,31710018401,20200416,40,XY200416,,12058790
X9L19120301841,X9L19120301880,31710018401,20200416,40,XY200416,,12058790
X9L19120301801,X9L19120301840,31710018401,20200416,40,XY200416,,12058790
X9L19120109201,X9L19120109240,31710018400,20200416,40,XY200416,,12058790
X9L19120108921,X9L19120108960,31710018400,20200416,40,XY200416,,12058790
X9L19120108681,X9L19120108720,31710018400,20200416,40,XY200416,,12058790
X9L19120108761,X9L19120108800,31710018400,20200416,40,XY200416,,12058790
X9L19120108961,X9L19120109000,31710018400,20200416,40,XY200416,,12058790
X9L19120108721,X9L19120108760,31710018400,20200416,40,XY200416,,12058790
X9L19120404161,X9L19120404200,31710018402,20200416,40,XY200416,,12058790
X9L19120401881,X9L19120401920,31710018402,20200416,40,XY200416,,12058790
X9L19120401921,X9L19120401960,31710018402,20200416,40,XY200416,,12058790
X9L19120404281,X9L19120404320,31710018402,20200416,40,XY200416,,12058790
X9L19120404121,X9L19120404160,31710018402,20200416,40,XY200416,,12058790
X9L19120401841,X9L19120401864,31710018402,20200416,24,XY200416,,12058790
X9L19120410001,X9L19120410001,31710018402,20200416,1,XY200416,,12058790
